,Agent,Value,Consumption,i_a,m
259,S259,-12.655637279914938,1.667070491075181,0.0,0.0
260,S260,-13.36778789693264,0.3835278695136103,0.0,0.0
261,S261,-16.95002514028861,0.24187886467609895,0.0,0.0
262,S262,-17.295683375792823,1.4943610855136966,0.0,0.0
263,S263,-12.82368022206066,0.3835276580635654,0.0,0.0
264,S264,-9.177688025146566,0.5636591667636778,0.0,0.0
265,S265,-8.01969703980698,3.941654965965522,0.0,0.0
266,S266,-11.981006872309571,0.4220117831185837,0.0,0.0
267,S267,-12.678633632017313,3.5118152561392404,0.0,0.0
268,S268,-19.762839285793902,1.0645209168042657,0.0,0.0
269,S269,-11.774934246329474,3.5118152561392404,0.0,0.0
270,S270,-11.454582893033265,1.7535092251431323,0.0,0.0
271,S271,-9.321795707277946,1.8409361527524957,0.0,0.0
272,S272,-12.003800900175927,1.3759936259911794,0.0,0.0
273,S273,-11.033972741929697,1.8890538384865614,0.0,0.0
274,S274,-4.550427531893465,1.9220983754627057,0.0,0.0
275,S275,-5.137997235890267,1.554402951622304,0.0,0.0
276,S276,-2.9529126018553162,2.0912446989286035,0.0,0.0
277,S277,-3.7407104853296715,1.5557236133692827,0.0,0.0
278,S278,-9.548144106502425,1.4592616096513935,0.0,0.0
279,S279,-3.656225167473251,1.6103355524055014,0.0,0.0
280,S280,-8.407298360197071,0.9985461137729529,0.0,0.0
281,S281,-6.27267049805018,1.0538007522129749,0.0,0.0
282,S282,-23.146483480566793,0.12584495584198538,0.0,0.0
283,S283,-6.0517433419706315,1.4822480938370137,0.0,0.0
284,S284,-129.34534228824214,0.41800160034126915,0.0,0.0
285,S285,-17.610244074405202,0.1258445872375821,0.0,0.0
286,S286,-20.69844201184963,0.500638873708632,0.0,0.0
287,S287,-75.47570100542656,0.12584543158103959,0.0,0.0
288,S288,-7.358197904022887,0.1258445872375821,0.0,0.0
289,S289,-16.88897380607136,0.1258445872375821,0.0,0.0
290,S290,-20.408075350370886,1.3550037210188404,0.0,0.0
291,S291,-34.098505180924285,1.0284685480410152,0.0,0.0
292,S292,-20.85478302120761,1.2081394514510977,0.0,0.0
293,S293,-25.894907866433066,1.3550012243150498,0.0,0.0
294,S294,-4.698678448503736,2.3783656677202316,0.0,0.0
295,S295,-5.8334721409757115,1.6915081909157437,0.0,0.0
296,S296,-11.512920195753958,1.7167971596719438,0.0,0.0
297,S297,-10.461776575866296,1.7081623289611556,0.0,0.0
298,S298,-51.21488887554985,0.6063825793317816,0.0,0.0
299,S299,-12.07510575324209,1.4123541990426827,0.0,0.0
300,S300,1.4123643760891027,1.4591204050378623,0.0,0.0
301,S301,0.4453248426998332,1.4157536018702923,0.0,0.0
302,S302,2.765303960372221,1.910845601178386,0.0,0.0
303,S303,1.585832535496702,1.626776490773855,0.0,0.0
305,S305,3.253037719834408,2.345238160194214,0.0,0.0
306,S306,0.6072027651879182,1.5884809822123698,0.0,0.0
307,S307,1.8484870728348992,1.8714764716714412,0.0,0.0
308,S308,2.297530125647246,2.286207989768206,0.0,0.0
310,S310,-14.383421336060689,3.389659830268374,0.0,0.0
311,S311,-8.0347422014523,3.952834091421397,0.0,0.0
312,S312,-16.592868585303655,1.2241779909858272,0.0,0.0
313,S313,-35.386689128084996,1.3896563556600787,0.0,0.0
315,S315,-38.7774185372085,0.7076787481993844,0.0,0.0
316,S316,-14.69760625242503,1.9528335011161366,0.0,0.0
317,S317,-10.234797371627515,1.4986633371230922,0.0,0.0
318,S318,-16.678873153394125,0.9994668998585265,0.0,0.0
320,S320,-43.894090708643105,0.4567506731660977,0.0,0.0
321,S321,-42.68387845786803,0.46430882784077787,0.0,0.0
322,S322,-43.35429050951551,0.7314127381734693,0.0,0.0
323,S323,-58.359012641168746,0.45674979912105607,0.0,0.0
324,S324,-14.96072580053497,1.2202923549060694,0.0,0.0
325,S325,-15.447120919677959,1.3054176421026644,0.0,0.0
326,S326,-16.05803055923862,1.094271508219036,0.0,0.0
327,S327,-13.90545764925363,1.3142870880239566,0.0,0.0
328,S328,-55.49008476434603,0.5486153485348728,0.0,0.0
329,S329,-15.182205128438381,1.3142842654395803,0.0,0.0
330,S330,-7.681283751430806,1.741817982453533,0.0,0.0
331,S331,-7.620080061985387,1.7442955039734171,0.0,0.0
332,S332,-7.293042535636186,2.096530308367071,0.0,0.0
333,S333,-7.902561829519007,1.6902229018099781,0.0,0.0
334,S334,6.682048151987764,1.6755497274650604,0.0,0.0
335,S335,7.336054364411441,1.4939305152277902,0.0,0.0
336,S336,6.580599425393437,1.667923116190235,0.0,0.0
337,S337,7.530224753125486,1.4935203665782217,0.0,0.0
338,S338,-7.457798010852433,2.0188183919468794,0.0,0.0
339,S339,7.372760330873717,1.496799279913719,0.0,0.0
340,S340,-11.359981455620872,2.1796207554934814,0.0,0.0
341,S341,-11.302680006057184,2.183453640088537,0.0,0.0
342,S342,-10.849541740491395,2.8520428455303106,0.0,0.0
343,S343,-12.473414807535372,2.1796192876102825,0.0,0.0
344,S344,-1.7522926200875852,2.970734109312505,0.0,0.0
345,S345,-1.2851226420855952,3.2534747931474017,0.0,0.0
346,S346,-2.008363413718309,2.6076802999269066,0.0,0.0
347,S347,-0.8303840642972808,4.2577211422559325,0.0,0.0
348,S348,-11.974518391776229,2.5134814838297492,0.0,0.0
349,S349,-1.2361318467402174,3.257720409537214,0.0,0.0
350,S350,-0.8929588445144416,2.4648266821291926,0.0,0.0
351,S351,-0.8493867959033814,2.466548003161494,0.0,0.0
352,S352,-4.662356964025432,0.9583521469802095,0.0,0.0
353,S353,-1.1195932018031032,2.252755688122418,0.0,0.0
354,S354,-33.771160798411685,1.774603831918198,0.0,0.0
355,S355,-43.11785175364089,0.4640057864823706,0.0,0.0
356,S356,-39.53942539127513,1.4839922840105109,0.0,0.0
357,S357,-36.420135496310316,0.46601219573116187,0.0,0.0
358,S358,-4.7309280539530745,0.9455259380385489,0.0,0.0
359,S359,-42.798485891588975,0.4660119907893232,0.0,0.0
360,S360,0.508652127633359,1.3677228613887784,0.0,0.0
361,S361,0.546939071722089,1.3693653788386828,0.0,0.0
