,Agent,Value,Consumption,i_a,m
328,S328,2.342434002426092,1.6284303645377358,0.25,0.5
329,S329,-8.136522947876713,2.395121950034446,0.25,0.5
330,S330,0.8157019295025076,12.116086537296647,0.25,0.5
331,S331,-0.3478768685469942,12.157040482408426,0.25,0.5
332,S332,1.2479769090680843,13.07738532700176,0.25,0.5
333,S333,-0.686127281412722,8.951513460767936,0.25,0.5
334,S334,6.299881489342004,6.693405189074492,0.25,0.5
335,S335,5.229782332594764,5.715538321062645,0.25,0.5
336,S336,3.1133239387279197,5.337701318055969,0.25,0.5
337,S337,5.120149449075445,7.278879513887895,0.25,0.5
338,S338,-1.4923946344848238,9.578561101681967,0.25,0.5
339,S339,3.526140203846574,5.710012924090362,0.25,0.5
340,S340,1.1640641426547955,4.164069689315619,0.25,0.5
341,S341,-0.25982279055436575,4.163400992625792,0.25,0.5
342,S342,4.286504211674043,7.804546377080124,0.25,0.5
343,S343,0.28263336048892873,3.3825355003092383,0.25,0.5
344,S344,12.761906982689329,2.210868904357439,0.25,0.5
345,S345,14.70013028271579,3.7936857592723414,0.25,0.5
346,S346,9.209183669973504,2.078954148754749,0.25,0.5
347,S347,15.012046978764051,4.231090313917299,0.25,0.5
348,S348,1.1733483638968925,5.775014089292082,0.25,0.5
349,S349,12.678703952540356,3.6360467416088813,0.25,0.5
350,S350,31.259556536465993,44.354148936821474,0.25,0.5
351,S351,33.51958196641354,44.354148936821474,0.25,0.5
352,S352,9.50457187205061,22.430979851862663,0.25,0.5
353,S353,0.46638179565430704,27.363495228546885,0.25,0.5
354,S354,33.2511456331244,44.354148936821474,0.25,0.5
355,S355,-0.8020903172970941,10.854143086676011,0.25,0.5
356,S356,5.232111504209847,19.41477802388833,0.25,0.5
357,S357,14.084219419563144,22.430979851862663,0.25,0.5
358,S358,-1.570641287258197,9.757158192283919,0.25,0.5
359,S359,1.3285938119670777,10.71203305050783,0.25,0.5
360,S360,-7.652471046656789,5.6378853155677255,0.25,0.5
361,S361,-6.884208945724251,5.603119944172541,0.25,0.5
362,S362,-10.77684205776805,1.9789635457040118,0.25,0.5
363,S363,-8.030489623987092,4.524293921126666,0.25,0.5
364,S364,3.4409053612197447,2.393789410028094,0.25,0.5
365,S365,-2.3857508056677115,1.1599029944659383,0.25,0.5
366,S366,5.1336073602534364,2.1933580356647817,0.25,0.5
367,S367,-0.22643544999896653,1.2567201367668248,0.25,0.5
368,S368,-10.062169799104591,1.7741045368339003,0.25,0.5
369,S369,-0.25286973258199436,1.2208962410060962,0.25,0.5
370,S370,-0.23156695561532326,4.676258494242276,0.25,0.5
371,S371,-2.418265278458246,4.55766133663174,0.25,0.5
372,S372,-0.6859640267756623,4.002687850612125,0.25,0.5
373,S373,12.935885062329191,28.004965423162385,0.25,0.5
374,S374,-3.3229645267830525,5.639090128925826,0.25,0.5
375,S375,6.066615634875123,18.766278704261754,0.25,0.5
376,S376,7.498907409319685,25.464281376035423,0.25,0.5
377,S377,-5.410893323764481,4.751538692545188,0.25,0.5
378,S378,6.600486145848569,17.94114109231684,0.25,0.5
379,S379,3.8266800041448112,20.44113867087047,0.25,0.5
380,S380,-13.534595314876938,0.6054607032558362,0.25,0.5
381,S381,-16.46029647931109,0.6054607032558362,0.25,0.5
382,S382,4.117551026530842,27.55103281543749,0.25,0.5
383,S383,-19.22183756932709,0.6054631169752498,0.25,0.5
384,S384,-16.2795467068534,0.6054607032558362,0.25,0.5
385,S385,-6.139959963699628,7.624470906972319,0.25,0.5
386,S386,-27.63296056079556,0.605461352134092,0.25,0.5
387,S387,-0.361357118263685,25.634467021114794,0.25,0.5
388,S388,-5.591457038533553,6.226911430163034,0.25,0.5
389,S389,-7.586294907496272,7.52820946891677,0.25,0.5
390,S390,0.9271240028492086,3.5948783580754005,0.25,0.5
391,S391,2.5657789307753034,3.6239309719920207,0.25,0.5
392,S392,-0.8167361360272628,2.7341144896188494,0.25,0.5
393,S393,2.697118975575841,5.047450143193205,0.25,0.5
394,S394,-2.41531019697619,4.869034272314001,0.25,0.5
395,S395,-2.6065739648719513,5.27731535308403,0.25,0.5
396,S396,0.5698204085965295,7.416635556034157,0.25,0.5
397,S397,-2.6028025549880347,3.6933280267105015,0.25,0.5
398,S398,1.9469587555880694,3.581373633528574,0.25,0.5
399,S399,-1.393305282664448,5.2778596150442025,0.25,0.5
400,S400,0.32925597107446114,9.094705095917833,0.25,0.5
401,S401,0.3029456108650552,9.0966682809698,0.25,0.5
402,S402,-0.5207837897462544,8.026160216304257,0.25,0.5
403,S403,-1.8416360073738385,5.377660012296538,0.25,0.5
404,S404,3.5481232486959815,5.824628559561446,0.25,0.5
405,S405,0.8136944086528087,3.4588118760586544,0.25,0.5
406,S406,1.4430124433182312,3.823423356431615,0.25,0.5
407,S407,2.522283435873136,5.152490337238037,0.25,0.5
408,S408,-2.3926594604500933,4.857949014125777,0.25,0.5
409,S409,0.7799934997000868,3.459155668316973,0.25,0.5
